"Ad report (November 01, 2025 - November 21, 2025)"
Request Id: 973c41a3-e0d6-ae30-63a6-eb5f6788fd61

Status,Ad,Campaign,Ad group,AdStrength,Delivery,Clicks,Impr.,CTR,Avg. CPC,Spend,Conv.,Labels,Top impr. rate,Abs. top impr. rate,AdStrengthActionItems,Text,Display Url,Destination Url,Final Url,Mobile Final Url,App Platform,App Id,Ad type,Tracking Template,Custom Parameter,Final Url Suffix,Text Part 2,Title Part 1,Title Part 2,Title Part 3,Path 1,Path 2,Business Name,Headline,Long Headline,Call To Action,Landscape Image Media Id,Landscape Logo Media Id,Square Image Media Id,Square Logo Media Id,Images,Impression Tracking Urls,Videos,Video Duration,Headline 1,Headline 2,Headline 3,Headline 4,Headline 5,Headline 6,Headline 7,Headline 8,Headline 9,Headline 10,Headline 11,Headline 12,Headline 13,Headline 14,Headline 15,Long Headline 1,Long Headline 2,Long Headline 3,Long Headline 4,Long Headline 5,Description 1,Description 2,Description 3,Description 4,Description 5,Headline 1 Position,Headline 2 Position,Headline 3 Position,Headline 4 Position,Headline 5 Position,Headline 6 Position,Headline 7 Position,Headline 8 Position,Headline 9 Position,Headline 10 Position,Headline 11 Position,Headline 12 Position,Headline 13 Position,Headline 14 Position,Headline 15 Position,Description 1 Position,Description 2 Position,Description 3 Position,Description 4 Position
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGWHE002H | Original Hospital Heat Pack for Pain Relief,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,,,,,Responsive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGFUR011 (Cream) | Furry Warmers Hot Slippers,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,,,,,Responsive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGWHE012 | Wheat Bags - Pet Pillow Heat Pack,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,,,,,Responsive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGCOZ014 (Childs Bunny) [3D3] | Cozy Heads Microwave Slippers (Childs),-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,,,,,Responsive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGWHE013LT | Eye Heat Pack with Linseeds (Flax) Twin Pack and Free Removable Covers,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,,,,,Responsive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Dynamic Products - WBS - All || DSA,-,Ad group paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,,,,,Responsive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Wheat Bag Wheaty,-,Eligible,0,0,0%,0,0,0,,0%,0%,-,"Wheat Bags Warmed in the Microwave are Effective for Pain Relief, Buy Yours Now!",wheatybags.co.uk,,https://wheatybags.co.uk/,,,,ExpandedText,,,,Wheat Bags Can Be A Natural Way To Help Relieve Pain In Muscles & Joints - Take A Look,The Wheaty Bag Specialists,Next Day Delivery Available,Microwave For Soothing Relief,Wheaty_Bags,Warming_Comfort,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Wheat Bag Wheaty,Pending,Eligible,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,https://wheatybags.co.uk/heat-pad-filling/wheat,,,,ResponsiveSearch,,,,,,,,Soothing,HeatyWheatyBags,,,,,,,,,[null],,null,,Wheaty Bag Specialists,Big Choice Of Shapes & Sizes,Eco-Friendly Relief,Wheat Bags In A Range Of Sizes,Next Day Delivery Available,Low Prices & Fast Delivery,"Pure Comfort, Naturally",Safe To Warm In The Microwave,Safely Microwave In Minutes,Low Prices - Fast Delivery,Heatable Wheat Bags,Buy Wheat Bags UK,Buy Online At WheatyBags,Wheat Bags & Hot Water Bottles,Microwave For Soothing Relief,-,-,-,-,-,"Wheat Bags Warmed in the Microwave Have a Soothing Effect, Buy Yours Now!","WheatyBag Sizes For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View Now",Microwaveable & Completely Natural UK Wheat Bags - Huge Range Of Sizes From £5.99 - Look,Wheat Bags Can Be A Natural Way To Help Relieve Pain In Muscles & Joints - Take A Look,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Wheat Warmers,-,Eligible,0,0,0%,0,0,0,,0%,0%,-,Natural Relief From Pain - Microwave For Soothing Comfort - View & Buy Now,wheatybags.co.uk,,https://wheatybags.co.uk/,,,,ExpandedText,,,,Wheat Bags Can Be A Natural Way To Help Relieve Pain In Muscles & Joints - Take A Look,The Wheat Warmer Specialists,Big Choice Of Shapes & Sizes,Microwave For Soothing Relief,Wheat_Warmer,Range_Of_Sizes,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Wheat Warmers,Pending,Eligible,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,https://wheatybags.co.uk/heat-pad-filling/wheat,,,,ResponsiveSearch,,,,,,,,Soothing,Wheat_Warmer,,,,,,,,,[null],,null,,The Wheat Warmer Specialists,Big Choice Of Shapes & Sizes,Eco-Friendly Relief,Wheat Bags In A Range Of Sizes,Next Day Delivery Available,Low Prices & Fast Delivery,"Pure Comfort, Naturally",Safe To Warm In The Microwave,Safely Microwave In Minutes,Low Prices - Fast Delivery,Heatable Wheat Bags,Buy Wheat Bags UK,Buy Online At WheatyBags,Direct From The Manufacturer,Microwave For Soothing Relief,-,-,-,-,-,"Wheat Bags Warmed in the Microwave Have a Soothing Effect, Buy Yours Now!","WheatyBag Sizes For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View Now",Microwaveable & Completely Natural UK Wheat Bags - Huge Range Of Sizes From £5.99 - Look,Wheat Bags Can Be A Natural Way To Help Relieve Pain In Muscles & Joints - Take A Look,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Eye,Pending,Eligible,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,https://wheatybags.co.uk/products/wheat-bags-heatable-eye-mask,,,,ResponsiveSearch,,,,,,,,Wheat_Bags,For_Eyes,,,,,,,,,[null],,null,,Eye Mask For Dry Eyes,Big Choice Of Shapes & Sizes,Eco-Friendly Warming Relief,Wheat Bags In A Range Of Sizes,Next Day Delivery Available,Low Prices & Fast Delivery,"Pure Comfort, Naturally",Safe To Warm In The Microwave,Safely Microwave In Minutes,Low Prices - Fast Delivery,Heatable Wheat Bags,Buy Wheat Bags UK,Buy Online At WheatyBags,Direct From The Manufacturer,,-,-,-,-,-,"Wheat Bags Warmed in the Microwave Have a Soothing Effect, Buy Yours Now!","WheatyBag Sizes For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View Now",Microwaveable & Completely Natural UK Wheat Bags - Huge Range Of Sizes From £5.99 - Look,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,SKAG [wheatbags uk],Pending,Ad group paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,https://wheatybags.co.uk/heat-pad-filling/wheat,,,,ResponsiveSearch,,,,,,,,Soothing,Wheat_Bags_UK,,,,,,,,,[null],,null,,The UK Wheat Bag Specialists,Big Choice Of Shapes & Sizes,Eco-Friendly Relief,Wheat Bags In A Range Of Sizes,Next Day Delivery Available,Low Prices & Fast Delivery,"Pure Comfort, Naturally",Safe To Warm In The Microwave,Safely Microwave In Minutes,Low Prices - Fast Delivery,Heatable Wheat Bags,Buy Wheat Bags UK,Buy Online At WheatyBags,Direct From The Manufacturer,,-,-,-,-,-,"Wheat Bags Warmed in the Microwave Have a Soothing Effect, Buy Yours Now!","WheatyBag Sizes For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View Now",Microwaveable & Completely Natural UK Wheat Bags - Huge Range Of Sizes From £5.99 - Look,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,
Paused,,CPL | HSG | DSA - By Category,Photo Cushions,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,Upload Your Favourite Photo Now! Fast UK Delivery - View Online Now!,,,,,,,DynamicSearch,{unescapedlpurl},,,,,,,Photo_Cushion,,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGSOC001 (Bandito) | Socky Doll Bandito and Bunty Heat Packs,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,"Microwaveable & Completely Natural UK Wheat Bags From £7.95, Fast Del",,,,,,,DynamicSearch,{unescapedlpurl},,,,,,,WheatBags,,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGWHE002(x3) | Wheat Bags - Original Heat Pack (Buy 2 - Get 1 FREE),-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,"Microwaveable & Completely Natural UK Wheat Bags From £7.95, Fast Del",,,,,,,DynamicSearch,{unescapedlpurl},,,,,,,WheatBags,,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGCOP001 (Sheep) [3B2] | Cozy Plush Microwave Toys,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,"Microwaveable & Completely Natural UK Wheat Bags From £7.95, Fast Del",,,,,,,DynamicSearch,{unescapedlpurl},,,,,,,WheatBags,,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGHOT052 | Embroidered Heart Shape Hot Water Bottle and Cover,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,"Microwaveable & Completely Natural UK Wheat Bags From £7.95, Fast Del",,,,,,,DynamicSearch,{unescapedlpurl},,,,,,,WheatBags,,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGSOO002 | Microwave Heat Pack - Soothing You Back Pain Warmer,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,"Microwaveable & Completely Natural UK Wheat Bags From £7.95, Fast Del",,,,,,,DynamicSearch,{unescapedlpurl},,,,,,,WheatBags,,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS |  Back,Search - SKAG - [heat pad for sore back] || Exact Match,Good,Campaign paused,0,0,0%,0,0,0,,0%,0%,IncludeKeywordsOrKeywordInsertionHeadlines; IncludeKeywordsOrKeywordInsertionDescriptions; AddMoreDescriptions; AddMoreHeadlines,,wheatybags.co.uk,,https://wheatybags.co.uk/pain-relief/back,,,,ResponsiveSearch,,,,,,,,Heat_Pads,For_Sore_Backs,,,,,,,,,[null],,null,,Wheat Heat Pads For Sore Backs,Huge Range Of Styles & Sizes,Extra Large Size - Only £12.95,Warming Relief From Pain,Safe To Warm In The Microwave,Natural Relief From Pain,Safely Microwave In Minutes,Low Prices - Fast Delivery,,,,,,,,-,-,-,-,-,Specially Shaped For The Back Area - Soothing Relief From The UK's Specialists,Wheat Bags Are The Natural Way To Relieve Pain In Muscles & Joints - Come & Take A Look!,"For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View & Buy Now!",,-,-,-,-,-,-,-,-,-,,,,,,,,-,-,-,
Enabled,,CPL | WBS |  Blepharitis,Search - Blepharitis || BMM Match,Excellent,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,https://wheatybags.co.uk/products/wheat-bags-eye-mask-heat-pack-dry-eyes-wheat-filling,,,,ResponsiveSearch,,,,,,,,Wheat_Bags,Blepharitis,,,,,,,,,[null],,null,,Blepharitis Eye Mask,Huge Range Of Sizes & Shapes,Only £12.95 With Fast Delivery,Warming Relief From Pain,Safe To Warm In The Microwave,Natural Relief From Pain,Safely Microwave In Minutes,Low Prices - Fast Delivery,,,,,,,,-,-,-,-,-,Only £12.95 - Optional Removable Cover - Microwave For Soothing Comfort - View & Buy Now,Wheat Bags Are The Natural Way To Relieve Pain In Muscles & Joints - Come & Take A Look,Natural Relief From Pain - Microwave For Soothing Comfort - View & Buy Now!,"WheatyBags For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View & Buy Now",-,-,-,-,-,-,-,-,-,,,,,,,,-,-,-,-
Enabled,,CPL | HSG | Photo Cushion | Exact,Personalised Photo Cushion,Good,Campaign paused,0,0,0%,0,0,0,,0%,0%,AddMoreHeadlines; AddLongerDescriptions; IncludeKeywordsOrKeywordInsertionDescriptions; IncludeKeywordsOrKeywordInsertionHeadlines,,happysnapgifts.co.uk,,https://happysnapgifts.co.uk/photo-gifts/photo-cushions,,,,ResponsiveSearch,,,,,,,,,,,,,,,,,,[null],,null,,Big Range Of Sizes From £14.95,Personalised Photo Cushions,Great Range Of Colours & Sizes,Personalised PhotoCushion,Photo Cushion From Only £14.95,,,,,,,,,,,-,-,-,-,-,Multiple Photo Option - Make A Collage! UK Made On Quality Fabric - View Now,Great Range Of Colours & Sizes. UK Made On Quality Fabric. Buy Now!,Range Of Colours & Sizes - £14.95. UK Made - Fast Delivery - Buy Now!,UK Made On Quality Fabric - £14.95 Upload Your Favourite Photo Now!,-,-,-,-,-,-,,,,,,,,,,,-,-,-,-
Enabled,,CPL | BMPM |  Cushions | Exact,Cushions - Branded,Poor,Campaign paused,0,0,0%,0,0,0,,0%,0%,AddMoreHeadlines; AddMoreDescriptions; IncludeKeywordsOrKeywordInsertionHeadlines; IncludeKeywordsOrKeywordInsertionDescriptions,,bmpm.trade,,https://bmpm.trade/textiles/cushions-pillows,,,,ResponsiveSearch,,,,,,,,Cushions,Promotional,,,,,,,,,[null],,null,,Branded Promotional Cushions,Made To Order - No Setup Fee,No MOQ - No Setup Fee,,,,,,,,,,,,,-,-,-,-,-,Fast Turnaround & Low Price High Quality Promotional Cushions - View Now!,No Minimum Order Quantity - Fast Turnaround - High Quality - View Now,,,-,-,-,-,,,,,,,,,,,,,-,-,,
Enabled,,CPL | WBS |  Back,Search - Heat Pad For Back || BMM Match,Average,Campaign paused,0,0,0%,0,0,0,,0%,0%,AddMoreDescriptions; AddMoreHeadlines; IncludeKeywordsOrKeywordInsertionHeadlines; IncludeKeywordsOrKeywordInsertionDescriptions,,wheatybags.co.uk,,https://wheatybags.co.uk/pain-relief/back,,,,ResponsiveSearch,,,,,,,,Wheat_Bags,Large_Back,,,,,,,,,[null],,null,,Big Choice Of Shapes & Sizes,Large Wheat Pads For Backs,Back Pain Relief,Heat Packs,Large Heat Pads For Backs,,,,,,,,,,,-,-,-,-,-,Natural Relief From Pain - Microwave For Soothing Comfort - View & Buy Now!,Wheat Bags Are The Natural Way To Relieve Pain In Muscles & Joints - Come & Take A Look!,,,-,-,-,-,-,-,,,,,,,,,,,-,-,,
Enabled,,CPL | HSG | Photo Cushion | Broad,Heart Photo Cushions,Average,Campaign paused,0,0,0%,0,0,0,,0%,0%,AddMoreHeadlines; IncludeKeywordsOrKeywordInsertionDescriptions; AddLongerDescriptions; IncludeKeywordsOrKeywordInsertionHeadlines,,happysnapgifts.co.uk,,https://happysnapgifts.co.uk/photo-gifts/photo-cushions,,,,ResponsiveSearch,,,,,,,,,,,,,,,,,,[null],,null,,Love Heart Photo Cushion,Range Of Sizes From £14.95,UK Made On Quality Fabric,,,,,,,,,,,,,-,-,-,-,-,The Ultimate Romantic Gift £14.95. Fast UK Delivery - View & Buy Now!,The Ultimate Romantic Gift £14.95. UK Made On Quality Fabric. Buy Now!,Unique Range Of Photo & Personalised Gifts - Next Day Delivery - View & Buy Now,Upload Your Favourite Photo Now! UK Made Using Quality Fabric.,-,-,-,-,,,,,,,,,,,,,-,-,-,-
Enabled,,CPL | HSG | DSA - By Category,Photo Cushions,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,,happysnapgifts.co.uk,,,,,,Responsive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGSOC001 (Bandito) | Socky Doll Bandito and Bunty Heat Packs,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,,,,,Responsive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGWHE002(x3) | Wheat Bags - Original Heat Pack (Buy 2 - Get 1 FREE),-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,,,,,Responsive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGCOP001 (Sheep) [3B2] | Cozy Plush Microwave Toys,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,,,,,Responsive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGHOT052 | Embroidered Heart Shape Hot Water Bottle and Cover,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,,,,,Responsive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGSOO002 | Microwave Heat Pack - Soothing You Back Pain Warmer,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,,,,,Responsive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Heat Packs,-,Eligible,0,0,0%,0,0,0,Expanded Text Ads,0%,0%,-,Natural Relief From Pain - Microwave For Soothing Comfort - View & Buy Now!,wheatybags.co.uk,,https://wheatybags.co.uk/,,,,ExpandedText,,,,Wheat Bags Are A Natural Way To Help Relieve Pain In Muscles & Joints - Come & Take A Look,The Wheat Heat Pack Specialist,Big Choice Of Shapes & Sizes,,Heat_Packs,Range_Of_Sizes,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Heat Packs,Pending,Eligible,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,https://wheatybags.co.uk/heat-pad-filling/wheat,,,,ResponsiveSearch,,,,,,,,Wheat_Packs,Soothing,,,,,,,,,[null],,null,,Wheat Bag Heat Packs,Big Choice Of Shapes & Sizes,Eco-Friendly Relief,Wheat Bags In A Range Of Sizes,Next Day Delivery Available,Low Prices & Fast Delivery,"Pure Comfort, Naturally",Safe To Warm In The Microwave,Safely Microwave In Minutes,Low Prices - Fast Delivery,Heatable Wheat Bags,Buy Wheat Bags UK,Buy Online At WheatyBags,Direct From The Manufacturer,The Wheat Heat Pack Specialist,-,-,-,-,-,"Wheat Bags Warmed in the Microwave Have a Soothing Effect, Buy Yours Now!","WheatyBag Sizes For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View Now",Microwaveable & Completely Natural UK Wheat Bags - Huge Range Of Sizes From £5.99 - Look,Wheat Bags Are A Natural Way To Help Soothe Muscles & Joints - Come & Take A Look,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Back,-,Eligible,0,0,0%,0,0,0,Expanded Text Ads,0%,0%,-,Natural Relief From Pain - Microwave For Soothing Comfort - View & Buy Now!,wheatybags.co.uk,,https://wheatybags.co.uk/pain-relief/back,,,,ExpandedText,,,,Wheat Bags Are A Natural Way To Help Relieve Pain In Muscles & Joints - Come & Take A Look,Large Wheat Bags For Backs,Huge Range Of Sizes & Shapes,,Wheat_Bags,Large_Back,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,SKAG [wheat bags],Pending,Ad group paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,https://wheatybags.co.uk/heat-pad-filling/wheat,,,,ResponsiveSearch,,,,,,,,Soothing,Wheat_Bags,,,,,,,,,[null],,null,,The Wheat Bag Specialists,Big Choice Of Shapes & Sizes,Eco-Friendly Relief,Wheat Bags In A Range Of Sizes,Next Day Delivery Available,Low Prices & Fast Delivery,"Pure Comfort, Naturally",Safe To Warm In The Microwave,Safely Microwave In Minutes,Low Prices - Fast Delivery,Heatable Wheat Bags,Buy Wheat Bags UK,Buy Online At WheatyBags,,,-,-,-,-,-,"Wheat Bags Warmed in the Microwave Have a Soothing Effect, Buy Yours Now!","WheatyBag Sizes For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View Now",Microwaveable & Completely Natural UK Wheat Bags - Huge Range Of Sizes From £4.99 - Look,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,
Enabled,,CPL | HSG | DSA - By Category,"Flags, Pennants And Bunting",-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,Unique Photo Bunting From £29.95. Fast UK Delivery - View Online Now!,,,,,,,DynamicSearch,{unescapedlpurl},,,,,,,Photo_Bunting,,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGCOZ020 (Bee) | Cozy Plush Junior Microwave Heat Pack Cuddly Toys,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,"Microwaveable & Completely Natural UK Wheat Bags From £7.95, Fast Del",,,,,,,DynamicSearch,{unescapedlpurl},,,,,,,WheatBags,,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGWHE021 | Wheat Bags - Large Eye and Face Microwave Heat Pack,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,"Microwaveable & Completely Natural UK Wheat Bags From £7.95, Fast Del",,,,,,,DynamicSearch,{unescapedlpurl},,,,,,,WheatBags,,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGWHE002 (3 Pack) | Wheat Bags - Original Hot Pack (Buy 2 - Get 1 FREE),-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,"Microwaveable & Completely Natural UK Wheat Bags From £7.95, Fast Del",,,,,,,DynamicSearch,{unescapedlpurl},,,,,,,WheatBags,,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGHOT063 (Blue) | Baby Fleece Hot Water Bottle and Cover,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,"Microwaveable & Completely Natural UK Wheat Bags From £7.95, Fast Del",,,,,,,DynamicSearch,{unescapedlpurl},,,,,,,WheatBags,,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGWHE020TG | Heat Pad - Luxury Cotton Twin Pack (Charcoal Grey) Wheat Bag,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,"Microwaveable & Completely Natural UK Wheat Bags From £7.95, Fast Del",,,,,,,DynamicSearch,{unescapedlpurl},,,,,,,WheatBags,,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS |  Back,Search - Heat Pad For Back || Exact Match,Excellent,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,https://wheatybags.co.uk/pain-relief/back,,,,ResponsiveSearch,,,,,,,,Wheat_Bags,Large_Back,,,,,,,,,[null],,null,,Large Heat Pads For Backs,Huge Range Of Sizes & Shapes,Heat Pads Designed For Backs,Soothing Relief From Back Pain,Back Pain Relief,Warming Relief From Pain,Safe To Warm In The Microwave,Natural Relief From Pain,Safely Microwave In Minutes,Low Prices - Fast Delivery,,,,,,-,-,-,-,-,Natural Relief From Pain - Microwave For Soothing Comfort - View & Buy Now!,Wheat Bags Are The Natural Way To Relieve Pain In Muscles & Joints - Come & Take A Look!,Specially Designed Wheat Bags To Give Overall Heat To Your Back - Take A Look,"WheatyBags For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View & Buy Now",-,-,-,-,-,-,-,-,-,-,-,,,,,,-,-,-,-
